publishedDate,sourceLanguage,sourceRevisionId,sourceTitle,sourceURL,stats,targetLanguage,targetRevisionId,targetTitle,targetURL,translationId
20171130131530,en,809345849,New Aspiration Party,//en.wikipedia.org/wiki/New Aspiration Party,"{'any': 0.56450048496605, 'human': 0.02909796314258, 'mt': 0.53540252182347, 'mtSectionsCount': 4}",ru,89346028,Участник:Qweasdqwe/Партия Новой Надежды,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Партия Новой Надежды,399873
20171130140344,en,809700567,Chart Pattana Party (2007),//en.wikipedia.org/wiki/Chart Pattana Party (2007),"{'any': 0.95940756993966, 'human': 0.010970927043335, 'mt': 0.94843664289632, 'mtSectionsCount': 6}",ru,89346918,Партия национального развития,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Партия национального развития,399895
20171130143345,en,804485620,Wannarat Channukul,//en.wikipedia.org/wiki/Wannarat Channukul,"{'any': 0.73623559539052, 'human': 0.030985915492958, 'mt': 0.70524967989757, 'mtSectionsCount': 8}",ru,89347451,Участник:Qweasdqwe/Ваннарат Чаннукул,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Ваннарат Чаннукул,399908
20171130162751,en,785688035,Fenchel's theorem,//en.wikipedia.org/wiki/Fenchel's theorem,"{'any': 0.99158878504673, 'human': 0.13644859813084, 'mt': 0.85514018691589, 'mtSectionsCount': 5}",ru,89349595,Теорема Фенхеля о повороте кривой,//ru.wikipedia.org/wiki/Теорема Фенхеля о повороте кривой,399973
20171130171527,en,803158034,Thai Citizens' Party,//en.wikipedia.org/wiki/Thai Citizens' Party,"{'any': 0.92133976148186, 'human': 0.13169246384166, 'mt': 0.78964729764019, 'mtSectionsCount': 6}",ru,89350442,Участник:Qweasdqwe/Партия тайских граждан,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Партия тайских граждан,399994
20171130181557,en,803716054,Thai Nation Party,//en.wikipedia.org/wiki/Thai Nation Party,"{'any': 0.7184172178007, 'human': 0.0082950341889923, 'mt': 0.7101221836117, 'mtSectionsCount': 17}",ru,89352206,Участник:Qweasdqwe/Тайская национальная партия,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Тайская национальная партия,400039
20171130192142,en,803706672,Neutral Democratic Party,//en.wikipedia.org/wiki/Neutral Democratic Party,"{'any': 0.91539491298527, 'human': 0.023560910307898, 'mt': 0.89183400267738, 'mtSectionsCount': 13}",ru,89353412,Участник:Qweasdqwe/Нейтральная демократическая партия,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Нейтральная демократическая партия,400066
20171130195801,en,810290019,New Force Party,//en.wikipedia.org/wiki/New Force Party,"{'any': 1.18625, 'human': 0.016875, 'mt': 1.169375, 'mtSectionsCount': 6}",ru,89354127,Участник:Qweasdqwe/Партии Новой силы,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Партии Новой силы,400088
20171130204933,en,803745375,National Development Party (Thailand),//en.wikipedia.org/wiki/National Development Party (Thailand),"{'any': 1.1891714520098, 'human': 0.014438063986874, 'mt': 1.174733388023, 'mtSectionsCount': 12}",ru,89354940,Участник:Qweasdqwe/Партия национального развития (Таиланд),//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Партия национального развития (Таиланд),400105
20171201002041,en,812795702,Madonna albums discography,//en.wikipedia.org/wiki/Madonna albums discography,"{'any': 0.549575509099, 'human': 0.54920806822797, 'mt': 0.00036744087102825, 'mtSectionsCount': 2}",ru,89357877,Участник:Tintin-tintine/Madonna albums discography,//ru.wikipedia.org/wiki/Участник:Tintin-tintine/Madonna albums discography,400140
20171228122055,en,813765805,Qubes OS,//en.wikipedia.org/wiki/Qubes OS,"{'any': 0.81461225634553, 'human': 0.80675922030571, 'mt': 0.0078530360398261, 'mtSectionsCount': 3}",ru,89914215,Qubes OS,//ru.wikipedia.org/wiki/Qubes OS,400170
20171201034353,en,581633865,Semialgebraic set,//en.wikipedia.org/wiki/Semialgebraic set,"{'any': 1.3571153104512, 'human': 0.74431160817586, 'mt': 0.61280370227536, 'mtSectionsCount': 8}",ru,89358856,Полуалгебраическое множество,//ru.wikipedia.org/wiki/Полуалгебраическое множество,400174
20171201035146,en,767171272,Edwin Stern,//en.wikipedia.org/wiki/Edwin Stern,"{'any': 0.46344206974128, 'human': 0.46344206974128, 'mt': 0, 'mtSectionsCount': 0}",ru,89358897,"Стерн, Эдвин","//ru.wikipedia.org/wiki/Стерн, Эдвин",400175
20171201083834,en,810057966,List of political parties in Thailand,//en.wikipedia.org/wiki/List of political parties in Thailand,"{'any': 1.0884250474383, 'human': 0.024667931688805, 'mt': 1.0637571157495, 'mtSectionsCount': 14}",ru,89361427,Участник:Qweasdqwe/Политические партии Таиланда,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Политические партии Таиланда,400233
20181210014549,en,806783576,Haven't You Heard? I'm Sakamoto,//en.wikipedia.org/wiki/Haven't You Heard? I'm Sakamoto,"{'any': 0.32943421270947, 'human': 0.32697306564902, 'mt': 0.0024611470604502, 'mtSectionsCount': 7}",ru,89365459,"Я — Сакамото, а что?","//ru.wikipedia.org/wiki/Я — Сакамото, а что?",400271
20171201124159,en,805712963,List of best-selling albums in the United Kingdom,//en.wikipedia.org/wiki/List of best-selling albums in the United Kingdom,"{'any': 0.55898003266424, 'human': 0.54696802065223, 'mt': 0.012012012012012, 'mtSectionsCount': 2}",ru,89365158,Список самых продаваемых альбомов в Великобритании,//ru.wikipedia.org/wiki/Список самых продаваемых альбомов в Великобритании,400293
20171201124522,en,811589949,Al-Qaeda in the Indian Subcontinent,//en.wikipedia.org/wiki/Al-Qaeda in the Indian Subcontinent,"{'any': 0.76670620798735, 'human': 0.75998418347173, 'mt': 0.0067220245156188, 'mtSectionsCount': 5}",ru,89365210,Аль-Каида на Индийском субконтиненте,//ru.wikipedia.org/wiki/Аль-Каида на Индийском субконтиненте,400297
20171201193031,en,813020576,2018 FIFA World Cup Final,//en.wikipedia.org/wiki/2018 FIFA World Cup Final,"{'any': 0.57495980707395, 'human': 0.52451768488746, 'mt': 0.050442122186495, 'mtSectionsCount': 7}",ru,89372530,Финал чемпионата мира по футболу 2018,//ru.wikipedia.org/wiki/Финал чемпионата мира по футболу 2018,400438
20171201221127,en,689919103,Total curvature,//en.wikipedia.org/wiki/Total curvature,"{'any': 0.13259013282732, 'human': 0.024193548387097, 'mt': 0.10839658444023, 'mtSectionsCount': 2}",ru,89374864,Вариация поворота кривой,//ru.wikipedia.org/wiki/Вариация поворота кривой,400475
20171203034726,en,811385668,The Interlace,//en.wikipedia.org/wiki/The Interlace,"{'any': 0.32149292149292, 'human': 0.23166023166023, 'mt': 0.08983268983269, 'mtSectionsCount': 6}",ru,89398803,Жилой комплекс «Интерлейс»,//ru.wikipedia.org/wiki/Жилой комплекс «Интерлейс»,400522
20171202200734,en,812529445,WIR Bank,//en.wikipedia.org/wiki/WIR Bank,"{'any': 0.79582599949711, 'human': 0.79356298717626, 'mt': 0.0022630123208449, 'mtSectionsCount': 1}",ru,89392855,WIR Bank,//ru.wikipedia.org/wiki/WIR Bank,400596
20171202120509,en,812278004,List of halls and walks of fame,//en.wikipedia.org/wiki/List of halls and walks of fame,"{'any': 0.22834645669291, 'human': 0.22783133416734, 'mt': 0.00051512252557215, 'mtSectionsCount': 1}",ru,89383531,Список залов и аллей славы,//ru.wikipedia.org/wiki/Список залов и аллей славы,400614
20171202133112,en,566933501,Hall of Honor,//en.wikipedia.org/wiki/Hall of Honor,"{'any': 1.0387205387205, 'human': 1.023569023569, 'mt': 0.015151515151515, 'mtSectionsCount': 1}",ru,89384990,Зал почёта,//ru.wikipedia.org/wiki/Зал почёта,400659
20171202164225,en,810329488,Post-irony,//en.wikipedia.org/wiki/Post-irony,"{'any': 0.87526483050847, 'human': 0.83792372881356, 'mt': 0.037341101694915, 'mtSectionsCount': 3}",ru,89388955,Постирония,//ru.wikipedia.org/wiki/Постирония,400686
20171202172604,en,806590673,Arthur Sherwood Flemming,//en.wikipedia.org/wiki/Arthur Sherwood Flemming,"{'any': 0.18802188309819, 'human': 0.18586236682983, 'mt': 0.0021595162683559, 'mtSectionsCount': 2}",ru,89389812,"Флемминг, Артур Шервуд","//ru.wikipedia.org/wiki/Флемминг, Артур Шервуд",400758
20171202202657,en,671640200,Retrotronics,//en.wikipedia.org/wiki/Retrotronics,"{'any': 0.62258295535927, 'human': 0.61756982573407, 'mt': 0.0050131296252089, 'mtSectionsCount': 1}",ru,89393273,Ретротроника,//ru.wikipedia.org/wiki/Ретротроника,400814
20171202215814,en,788255525,2011 Estonian Ministry of Defence attack,//en.wikipedia.org/wiki/2011 Estonian Ministry of Defence attack,"{'any': 0.89771375710321, 'human': 0.89216334082199, 'mt': 0.0055504162812211, 'mtSectionsCount': 3}",ru,89394968,Атака на министерство обороны Эстонии,//ru.wikipedia.org/wiki/Атака на министерство обороны Эстонии,400845
20171203110353,en,793912382,Ernie Schaaf,//en.wikipedia.org/wiki/Ernie Schaaf,"{'any': 0.77675544794189, 'human': 0.71622276029056, 'mt': 0.060532687651332, 'mtSectionsCount': 4}",ru,89408142,"Шааф, Эрни","//ru.wikipedia.org/wiki/Шааф, Эрни",401040
20171203165029,en,812325420,Karl Josef von Bachmann,//en.wikipedia.org/wiki/Karl Josef von Bachmann,"{'any': 0.81284357821089, 'human': 0.78310844577711, 'mt': 0.029735132433783, 'mtSectionsCount': 3}",ru,89419279,"Бахман, Карл Йозеф фон","//ru.wikipedia.org/wiki/Бахман, Карл Йозеф фон",401055
20171203141957,en,806854439,John Tuzo Wilson,//en.wikipedia.org/wiki/John Tuzo Wilson,"{'any': 0.78259357978908, 'human': 0.1205238150423, 'mt': 0.66206976474678, 'mtSectionsCount': 17}",ru,89414500,"Вильсон, Джон Тузо","//ru.wikipedia.org/wiki/Вильсон, Джон Тузо",401116
20171203172617,en,810114482,Gheorghe Avramescu,//en.wikipedia.org/wiki/Gheorghe Avramescu,"{'any': 1.1159728122345, 'human': 1.0785896346644, 'mt': 0.037383177570093, 'mtSectionsCount': 5}",ru,89420490,"Аврамеску, Георге","//ru.wikipedia.org/wiki/Аврамеску, Георге",401191
20171203183343,en,777568910,Bavarian nationalism,//en.wikipedia.org/wiki/Bavarian nationalism,"{'any': 0.74017149328588, 'human': 0.72577252871704, 'mt': 0.01439896456884, 'mtSectionsCount': 3}",ru,89422783,Баварский национализм,//ru.wikipedia.org/wiki/Баварский национализм,401211
20171214163955,en,808479520,Nouvelle Droite,//en.wikipedia.org/wiki/Nouvelle Droite,"{'any': 0.43572715295889, 'human': 0.43497432312532, 'mt': 0.00075282983357083, 'mtSectionsCount': 4}",ru,89656450,Участник:Lghtngshdw/Новые правые (учение),//ru.wikipedia.org/wiki/Участник:Lghtngshdw/Новые правые (учение),401243
20171203230146,en,812951898,The Umbrella Academy (TV series),//en.wikipedia.org/wiki/The Umbrella Academy (TV series),"{'any': 0.9703808180536, 'human': 0.96191819464034, 'mt': 0.0084626234132581, 'mtSectionsCount': 2}",ru,89430209,Академия Амбрелла (сериал),//ru.wikipedia.org/wiki/Академия Амбрелла (сериал),401312
20171204101338,en,716989197,Second Cairo Conference,//en.wikipedia.org/wiki/Second Cairo Conference,"{'any': 0.1996632996633, 'human': 0.18249158249158, 'mt': 0.017171717171717, 'mtSectionsCount': 1}",ru,89443714,Вторая Каирская Конференция,//ru.wikipedia.org/wiki/Вторая Каирская Конференция,401445
20171204105559,en,810481496,Marco Abbondanza,//en.wikipedia.org/wiki/Marco Abbondanza,"{'any': 0.52803281890994, 'human': 0.52432115647587, 'mt': 0.0037116624340692, 'mtSectionsCount': 1}",ru,89444442,"Аббонданца, Марко","//ru.wikipedia.org/wiki/Аббонданца, Марко",401456
20171204110418,en,811666384,Phra Ram Ratchaniwet,//en.wikipedia.org/wiki/Phra Ram Ratchaniwet,"{'any': 1.0956464379947, 'human': 0.85158311345646, 'mt': 0.24406332453826, 'mtSectionsCount': 2}",ru,89444564,Пхра Рам Ратчанивет,//ru.wikipedia.org/wiki/Пхра Рам Ратчанивет,401465
20171204134054,en,812596087,Visa policy of Thailand,//en.wikipedia.org/wiki/Visa policy of Thailand,"{'any': 1.021413670389, 'human': 0.82053012639588, 'mt': 0.20088354399313, 'mtSectionsCount': 24}",ru,89447073,Визовая политика Таиланда,//ru.wikipedia.org/wiki/Визовая политика Таиланда,401488
20171208182747,en,810167046,1930 Argentine coup d'état,//en.wikipedia.org/wiki/1930 Argentine coup d'état,"{'any': 0.43182996371177, 'human': 0.43182996371177, 'mt': 0, 'mtSectionsCount': 0}",ru,89447681,Государственный переворот в Аргентине (1930),//ru.wikipedia.org/wiki/Государственный переворот в Аргентине (1930),401526
20171204145458,en,797871307,60S ribosomal protein L12,//en.wikipedia.org/wiki/60S ribosomal protein L12,"{'any': 0.18169959001118, 'human': 0.17200894521059, 'mt': 0.0096906448005963, 'mtSectionsCount': 4}",ru,89448368,60S рибосомальный белок L12,//ru.wikipedia.org/wiki/60S рибосомальный белок L12,401566
20171204151554,en,810382982,EEF2,//en.wikipedia.org/wiki/EEF2,"{'any': 0.092604419466088, 'human': 0.089666624089922, 'mt': 0.0029377953761655, 'mtSectionsCount': 2}",ru,89448612,EEF2,//ru.wikipedia.org/wiki/EEF2,401576
20171204152053,en,788898475,Vicilin,//en.wikipedia.org/wiki/Vicilin,"{'any': 0.3337169159954, 'human': 0.32681242807825, 'mt': 0.0069044879171461, 'mtSectionsCount': 1}",ru,89448764,Vicilin,//ru.wikipedia.org/wiki/Vicilin,401589
20171204191925,en,807046025,Edwards's pheasant,//en.wikipedia.org/wiki/Edwards's pheasant,"{'any': 0.39939255884586, 'human': 0.39635535307517, 'mt': 0.003037205770691, 'mtSectionsCount': 1}",ru,89453406,Лофура Эдвардса,//ru.wikipedia.org/wiki/Лофура Эдвардса,401601
20171204163035,en,786522670,CMPK,//en.wikipedia.org/wiki/CMPK,"{'any': 0.090622311442501, 'human': 0.073702322913679, 'mt': 0.016919988528821, 'mtSectionsCount': 4}",ru,89449886,CMPK,//ru.wikipedia.org/wiki/CMPK,401622
20171204175026,en,772661752,Glutelin,//en.wikipedia.org/wiki/Glutelin,"{'any': 0.93753581661891, 'human': 0.93409742120344, 'mt': 0.0034383954154728, 'mtSectionsCount': 1}",ru,89451657,Глютелин,//ru.wikipedia.org/wiki/Глютелин,401657
20171204185958,en,796670987,Late embryogenesis abundant proteins,//en.wikipedia.org/wiki/Late embryogenesis abundant proteins,"{'any': 1.0469238790407, 'human': 1.0410149461244, 'mt': 0.0059089329162322, 'mtSectionsCount': 2}",ru,89453010,LEA-белки,//ru.wikipedia.org/wiki/LEA-белки,401687
20171207193534,en,805122298,Geology of Nauru,//en.wikipedia.org/wiki/Geology of Nauru,"{'any': 0.57320319432121, 'human': 0.20910973084886, 'mt': 0.36409346347235, 'mtSectionsCount': 2}",ru,89454190,Геология Науру,//ru.wikipedia.org/wiki/Геология Науру,401717
20180617194125,en,808136097,Reggie Lucas,//en.wikipedia.org/wiki/Reggie Lucas,"{'any': 0.99518072289157, 'human': 0.90671256454389, 'mt': 0.088468158347676, 'mtSectionsCount': 1}",ru,89456161,"Лукас, Регги","//ru.wikipedia.org/wiki/Лукас, Регги",401749
20171205063827,en,810284503,Equestrian statue of King Chulalongkorn,//en.wikipedia.org/wiki/Equestrian statue of King Chulalongkorn,"{'any': 0.97607655502392, 'human': 0.012679425837321, 'mt': 0.9633971291866, 'mtSectionsCount': 20}",ru,89459154,Участник:Qweasdqwe/Конная статуя короля Чулалонгкорна,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Конная статуя короля Чулалонгкорна,401837
20171205110032,en,762096027,Open Base Station Architecture Initiative,//en.wikipedia.org/wiki/Open Base Station Architecture Initiative,"{'any': 0.88274509803922, 'human': 0.72019607843137, 'mt': 0.16254901960784, 'mtSectionsCount': 8}",ru,89462597,Open Base Station Architecture Initiative,//ru.wikipedia.org/wiki/Open Base Station Architecture Initiative,401863
20171205092320,en,803103843,Bang Khun Phrom Palace,//en.wikipedia.org/wiki/Bang Khun Phrom Palace,"{'any': 0.89757207890744, 'human': 0.79362670713202, 'mt': 0.10394537177542, 'mtSectionsCount': 2}",ru,89460950,Дворец Bang Khun Phrom,//ru.wikipedia.org/wiki/Дворец Bang Khun Phrom,401867
20171205131306,en,812726474,Peter Frankopan,//en.wikipedia.org/wiki/Peter Frankopan,"{'any': 0.18367346938776, 'human': 0.18367346938776, 'mt': 0, 'mtSectionsCount': 0}",ru,89464829,Участница:Axlesaery/Черновик,//ru.wikipedia.org/wiki/Участница:Axlesaery/Черновик,401874
20171205105945,en,753894719,King Chulalongkorn Memorial Building,//en.wikipedia.org/wiki/King Chulalongkorn Memorial Building,"{'any': 0.97198538367844, 'human': 0.45066991473812, 'mt': 0.52131546894032, 'mtSectionsCount': 7}",ru,89462574,Участник:Qweasdqwe/Мемориальное здание короля Чулалонгкорна,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Мемориальное здание короля Чулалонгкорна,401917
20171208151353,en,804569620,SerDes,//en.wikipedia.org/wiki/SerDes,"{'any': 1.1109618935706, 'human': 1.007722007722, 'mt': 0.10323988584858, 'mtSectionsCount': 10}",ru,89525204,SerDes,//ru.wikipedia.org/wiki/SerDes,401928
20171205122452,en,782493001,Architecture of Thailand,//en.wikipedia.org/wiki/Architecture of Thailand,"{'any': 0.93460690668626, 'human': 0.0035819250551065, 'mt': 0.93102498163115, 'mtSectionsCount': 46}",ru,89464022,Участник:Qweasdqwe/Архитектура Таиланда,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Архитектура Таиланда,401953
20171205151640,en,771806031,Robin Hood effect,//en.wikipedia.org/wiki/Robin Hood effect,"{'any': 0.88952192221947, 'human': 0.6257121624969, 'mt': 0.26380975972257, 'mtSectionsCount': 9}",ru,89467363,Эффект Робин Гуда,//ru.wikipedia.org/wiki/Эффект Робин Гуда,402005
20180522040650,en,614325316,Matching polynomial,//en.wikipedia.org/wiki/Matching polynomial,"{'any': 0.33724340175953, 'human': 0.015172765523397, 'mt': 0.32207063623613, 'mtSectionsCount': 14}",ru,92804132,Многочлен паросочетаний,//ru.wikipedia.org/wiki/Многочлен паросочетаний,402059
20180814212015,en,851789286,Slut-shaming,//en.wikipedia.org/wiki/Slut-shaming,"{'any': 1.0384207521005, 'human': 0.9707561791337, 'mt': 0.0676645729668, 'mtSectionsCount': 3}",ru,94526200,Слатшейминг,//ru.wikipedia.org/wiki/Slut-shaming,402137
20180425224947,en,832080543,Physics of magnetic resonance imaging,//en.wikipedia.org/wiki/Physics of magnetic resonance imaging,"{'any': 0.011277808647692, 'human': 0.011277808647692, 'mt': 0, 'mtSectionsCount': 0}",ru,340024,User:Zilant17/Physics of magnetic resonance imaging,https://test.wikipedia.org/wiki/User:Zilant17/Physics_of_magnetic_resonance_imaging,402185
20171206123905,en,797815638,Nigeria Airways Flight 825,//en.wikipedia.org/wiki/Nigeria Airways Flight 825,"{'any': 0.49522718594884, 'human': 0.49369988545246, 'mt': 0.0015273004963727, 'mtSectionsCount': 1}",ru,89484292,Рейс 825 Nigeria Airways ,//ru.wikipedia.org/wiki/Рейс 825 Nigeria Airways ,402320
20171206173419,en,812783272,Zooko's triangle,//en.wikipedia.org/wiki/Zooko's triangle,"{'any': 0.80794484569928, 'human': 0.62705187130663, 'mt': 0.18089297439265, 'mtSectionsCount': 6}",ru,89489300,Треугольник Зуко,//ru.wikipedia.org/wiki/Треугольник Зуко,402407
20171207201029,en,796814060,2016 Grand-Bassam shootings,//en.wikipedia.org/wiki/2016 Grand-Bassam shootings,"{'any': 0.90745973438825, 'human': 0.90421022887821, 'mt': 0.0032495055100311, 'mtSectionsCount': 3}",ru,89512794,Стрельба в Гран-Басаме,//ru.wikipedia.org/wiki/Стрельба в Гран-Басаме,402449
20171207075903,en,770408644,Ushnisha,//en.wikipedia.org/wiki/Ushnisha,"{'any': 0.40490797546012, 'human': 0.28446884081369, 'mt': 0.12043913464643, 'mtSectionsCount': 7}",ru,89499969,Участник:Qweasdqwe/Ушниша,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Ушниша,402600
20171207082652,en,808227369,Physical characteristics of the Buddha,//en.wikipedia.org/wiki/Physical characteristics of the Buddha,"{'any': 0.89098574583417, 'human': 0.34531218630797, 'mt': 0.5456735595262, 'mtSectionsCount': 14}",ru,89500284,Участник:Qweasdqwe/Телесные характеристики Будды,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Телесные характеристики Будды,402601
20171207135601,en,809988398,Warburg hypothesis,//en.wikipedia.org/wiki/Warburg hypothesis,"{'any': 0.56305506216696, 'human': 0.56206828498125, 'mt': 0.00098677718571147, 'mtSectionsCount': 1}",ru,89505486,Гипотеза Варбурга,//ru.wikipedia.org/wiki/Гипотеза Варбурга,402679
20171208134508,en,814163738,Llŷn Peninsula,//en.wikipedia.org/wiki/Llŷn Peninsula,"{'any': 0.081560283687943, 'human': 0.079273982829414, 'mt': 0.0022863008585293, 'mtSectionsCount': 3}",ru,89523679,Ллин (полуостров),//ru.wikipedia.org/wiki/Ллин (полуостров),402828
20171207202058,en,807008017,Donaudampfschiffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft,//en.wikipedia.org/wiki/Donaudampfschiffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft,"{'any': 1.0448839863066, 'human': 0.71015595283378, 'mt': 0.3347280334728, 'mtSectionsCount': 5}",ru,89513050,Участник:Qweasdqwe/Donaudampfschiffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft,//ru.wikipedia.org/wiki/Участник:Qweasdqwe/Donaudampfschiffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft,402843
20171208202608,en,793928964,Victor Maghakian,//en.wikipedia.org/wiki/Victor Maghakian,"{'any': 0.92639383155397, 'human': 0.9005931198102, 'mt': 0.025800711743772, 'mtSectionsCount': 4}",ru,89531390,Victor Maghakian,//ru.wikipedia.org/wiki/Victor Maghakian,402859
20171208161702,en,813964414,Billy Bush,//en.wikipedia.org/wiki/Billy Bush,"{'any': 0.14475638215119, 'human': 0.12453150413691, 'mt': 0.020224878014285, 'mtSectionsCount': 5}",ru,89526373,Били Бу,//ru.wikipedia.org/wiki/Били Буш,403079
20171208211949,en,811147871,Islamic State in Somalia,//en.wikipedia.org/wiki/Islamic State in Somalia,"{'any': 0.91348377322383, 'human': 0.9127661271031, 'mt': 0.00071764612072403, 'mtSectionsCount': 1}",ru,89533644,Исламское Государство Сомали,//ru.wikipedia.org/wiki/Исламское Государство Сомали,403150
20171208224453,en,807275351,Phytoglobin,//en.wikipedia.org/wiki/Phytoglobin,"{'any': 0.48558886864337, 'human': 0.47987410965711, 'mt': 0.0057147589862514, 'mtSectionsCount': 7}",ru,89536255,Фитоглобин,//ru.wikipedia.org/wiki/Фитоглобин,403154
20171213175954,en,814456844,Skomer,//en.wikipedia.org/wiki/Skomer,"{'any': 0.24542848670555, 'human': 0.15933577147376, 'mt': 0.086092715231788, 'mtSectionsCount': 5}",ru,89634715,Скомер,//ru.wikipedia.org/wiki/Скомер,403189
20180813200320,en,850159953,Raising Malawi,//en.wikipedia.org/wiki/Raising Malawi,"{'any': 0.66783893089502, 'human': 0.40003516792685, 'mt': 0.26780376296817, 'mtSectionsCount': 6}",ru,94509012,Raising Malawi,//ru.wikipedia.org/wiki/Raising Malawi,403350
20171210115117,en,773626938,Jonathan Clayden,//en.wikipedia.org/wiki/Jonathan Clayden,"{'any': 0.6336389280677, 'human': 0.62976022566996, 'mt': 0.0038787023977433, 'mtSectionsCount': 1}",ru,89571101,"Кляйден, Джонатан","//ru.wikipedia.org/wiki/Кляйден, Джонатан",403393
20171213114410,en,811282213,Mayan Revival architecture,//en.wikipedia.org/wiki/Mayan Revival architecture,"{'any': 0.78281566107343, 'human': 0.21230512912055, 'mt': 0.57051053195287, 'mtSectionsCount': 19}",ru,89632447,Нео-майянский стиль,//ru.wikipedia.org/wiki/Нео-майянский стиль,403420
20171212202822,en,810288842,Galgala campaign,//en.wikipedia.org/wiki/Galgala campaign,"{'any': 0.58931133428981, 'human': 0.58733859397417, 'mt': 0.0019727403156385, 'mtSectionsCount': 1}",ru,89622369,Galgala campaign,//ru.wikipedia.org/wiki/Galgala campaign,403431
20171210182543,en,805901375,LocalBitcoins,//en.wikipedia.org/wiki/LocalBitcoins,"{'any': 0.036106750392465, 'human': 0.034850863422292, 'mt': 0.0012558869701727, 'mtSectionsCount': 1}",ru,89580953,Участник:Dimon4ezzz/LocalBitcoins,//ru.wikipedia.org/wiki/Участник:Dimon4ezzz/LocalBitcoins,403892
20171210161659,en,814419661,Lèse majesté in Thailand,//en.wikipedia.org/wiki/Lèse majesté in Thailand,"{'any': 0.41197001546821, 'human': 0.41185102923095, 'mt': 0.00011898623725856, 'mtSectionsCount': 1}",ru,89577048,Оскорбление величества в Таиланде,//ru.wikipedia.org/wiki/Оскорбление величества в Таиланде,403989
20171210163141,en,812737945,Technology readiness level,//en.wikipedia.org/wiki/Technology readiness level,"{'any': 0.027878654488097, 'human': 0.026448039323576, 'mt': 0.0014306151645207, 'mtSectionsCount': 2}",ru,89577470,Technology readiness level,//ru.wikipedia.org/wiki/Technology readiness level,404011
20171211024447,en,809413215,CFexpress,//en.wikipedia.org/wiki/CFexpress,"{'any': 0.72513017265004, 'human': 0.70813921622362, 'mt': 0.016990956426418, 'mtSectionsCount': 5}",ru,89588099,CFexpress,//ru.wikipedia.org/wiki/CFexpress,404244
20171211043034,en,800890291,Richard Cohen (fencer),//en.wikipedia.org/wiki/Richard Cohen (fencer),"{'any': 0.4340878828229, 'human': 0.4340878828229, 'mt': 0, 'mtSectionsCount': 0}",ru,89588853,Участница:Axlesaery/Черновик,//ru.wikipedia.org/wiki/Участница:Axlesaery/Черновик,404276
20171211210011,en,813937028,Disappearance of Andrew Gosden,//en.wikipedia.org/wiki/Disappearance of Andrew Gosden,"{'any': 0.73591943304737, 'human': 0.71179907994529, 'mt': 0.024120353102076, 'mtSectionsCount': 3}",ru,89604329,Исчезновение Эндрю Госдена,//ru.wikipedia.org/wiki/Исчезновение Эндрю Госдена,404577
20171213153920,en,814184735,Jake Paul,//en.wikipedia.org/wiki/Jake Paul,"{'any': 0.82488008980508, 'human': 0.81640983773854, 'mt': 0.0084702520665374, 'mtSectionsCount': 4}",ru,89624261,"Пол, Джейк","//ru.wikipedia.org/wiki/Пол, Джейк",404924
20171213065804,en,815173125,Doug Jones (attorney),//en.wikipedia.org/wiki/Doug Jones (attorney),"{'any': 0.014741881085786, 'human': 0.014741881085786, 'mt': 0, 'mtSectionsCount': 0}",ru,89628305,"Джонс, Гордон Дюк","//ru.wikipedia.org/wiki/Джонс, Гордон Дюк",405081
20171213075545,en,773118925,Coffee production in Thailand,//en.wikipedia.org/wiki/Coffee production in Thailand,"{'any': 0.58390226374416, 'human': 0.54545454545455, 'mt': 0.038447718289616, 'mtSectionsCount': 5}",ru,89629044,Производство кофе в Таиланде,//ru.wikipedia.org/wiki/Производство кофе в Таиланде,405084
20171213080755,en,815151682,Baumgarten an der March,//en.wikipedia.org/wiki/Baumgarten an der March,"{'any': 0.68132589432228, 'human': 0.66622907778142, 'mt': 0.01509681654086, 'mtSectionsCount': 3}",ru,89629249,Баумгартен-ан-дер-Марх,//ru.wikipedia.org/wiki/Баумгартен-ан-дер-Марх,405090
20171213084106,en,814876600,Rice production in Thailand,//en.wikipedia.org/wiki/Rice production in Thailand,"{'any': 0.80723504106375, 'human': 0.26902620258115, 'mt': 0.5382088384826, 'mtSectionsCount': 42}",ru,89629698,Производство риса в Таиланде,//ru.wikipedia.org/wiki/Производство риса в Таиланде,405097
